Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Cost,Qty
3559,CA-2018-152737,07/11/2018,12/11/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,21.792,10.896,1
1892,CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646.0,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1.69,1
9006,CA-2018-107825,18/11/2018,18/11/2018,Same Day,NB-18655,Nona Balk,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,46.26,1
9658,CA-2015-156160,22/09/2015,29/09/2015,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,6.52,1
9350,CA-2017-114860,22/12/2017,28/12/2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553.0,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,20.98,1
8696,CA-2018-127096,15/09/2018,17/09/2018,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,150.452,1
4105,US-2018-155999,07/08/2018,13/08/2018,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,92105.0,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,159.96,79.98,1
8001,US-2016-151407,08/11/2016,12/11/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001.0,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,131.98,1
873,CA-2015-148488,10/12/2015,15/12/2015,Standard Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10009.0,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,5.68,1
2203,CA-2016-138002,06/09/2016,12/09/2016,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103.0,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,3.048,1
6426,CA-2017-143714,23/05/2017,27/05/2017,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4199.988,1
6617,CA-2017-123512,17/06/2017,19/06/2017,First Class,MV-18190,Mike Vittorini,Consumer,United States,Los Angeles,California,90045.0,West,OFF-LA-10000081,Office Supplies,Labels,Avery 496,22.5,11.25,1
8741,CA-2017-102498,24/07/2017,25/07/2017,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,36.6,1
1493,CA-2018-166436,24/11/2018,28/11/2018,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,977.292,488.646,1
8723,CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,0.762,1
3444,CA-2018-168858,19/11/2018,23/11/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74,1252.37,1
7332,CA-2018-115119,26/10/2018,30/10/2018,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602.0,East,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,61.542,30.771,1
174,CA-2015-118962,05/08/2015,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,170.072,1
3045,CA-2016-135174,30/04/2016,02/05/2016,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373.0,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97,511.485,1
1553,CA-2015-130274,03/05/2015,05/05/2015,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915.0,Central,OFF-LA-10002195,Office Supplies,Labels,Avery 481,21.56,10.78,1
876,CA-2017-116736,17/01/2017,21/01/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,161.295,1
429,CA-2018-152275,01/10/2018,08/10/2018,Standard Class,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207.0,Central,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,6.672,3.336,1
2404,US-2017-110170,27/09/2017,03/10/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340.0,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,478.3324,1
2005,US-2018-143028,11/04/2018,18/04/2018,Standard Class,SC-20050,Sample Company A,Home Office,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,5.682,1
5420,CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,75.192,1
1854,CA-2016-160472,20/07/2016,25/07/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614.0,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,48.91,1
4810,CA-2016-151589,27/12/2016,30/12/2016,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703.0,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,97.82,1
5380,CA-2017-136021,14/08/2017,18/08/2017,Standard Class,JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,15.54,7.77,1
3573,US-2018-126081,29/06/2018,04/07/2018,Standard Class,FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,75150.0,Central,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,2.592,1
6106,CA-2016-147011,18/06/2016,22/06/2016,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33178.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",13.632,6.816,1
7472,CA-2016-100734,15/09/2016,20/09/2016,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,73.592,1
8623,US-2017-114230,27/11/2017,01/12/2017,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,19.904,1
2456,CA-2018-140949,17/03/2018,22/03/2018,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,53.72,1
4821,CA-2016-140025,07/04/2016,11/04/2016,Standard Class,PF-19120,Peter Fuller,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.248,231.624,1
7352,CA-2018-141138,10/11/2018,16/11/2018,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,95351.0,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,55.895,1
2912,CA-2015-113929,16/06/2015,21/06/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,11550.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,41.4,20.7,1
6247,CA-2016-112305,20/11/2016,25/11/2016,Standard Class,KB-16405,Katrina Bavinger,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,13.98,6.99,1
6971,CA-2018-153822,19/09/2018,25/09/2018,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,6.312,1
3717,CA-2018-144568,29/05/2018,02/06/2018,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104.0,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,11.775,1
3899,CA-2018-102267,30/11/2018,04/12/2018,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539.0,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,1.184,1
9753,US-2017-158680,01/07/2017,02/07/2017,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1.248,1
8794,CA-2015-162992,19/12/2015,21/12/2015,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008.0,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,22.55,11.275,1
9532,CA-2018-102729,26/10/2018,31/10/2018,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,27.808,1
3214,CA-2017-132409,26/05/2017,01/06/2017,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,0.752,1
7093,CA-2016-119480,09/01/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,21.38,1
1667,CA-2017-128531,24/11/2017,26/11/2017,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,94.992,47.496,1
5215,CA-2017-145898,26/09/2017,26/09/2017,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374.0,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,17.7,1
2817,CA-2016-104626,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,30.37,1
5855,CA-2016-112214,05/08/2016,11/08/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,16.744,1
3509,CA-2015-166863,20/06/2015,24/06/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,7.776,1
3210,CA-2017-108882,09/01/2017,15/01/2017,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,93727.0,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,188.964,1
1353,CA-2018-162978,04/05/2018,09/05/2018,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,91.98,1
2999,CA-2015-138317,21/06/2015,25/06/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968,47.984,1
9307,CA-2015-128237,25/03/2015,30/03/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,3.28,1
3114,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105.0,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",135.9,67.95,1
4901,CA-2018-120936,17/12/2018,21/12/2018,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804.0,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,240.66,1
5556,CA-2018-116113,02/10/2018,06/10/2018,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,5.08,1
2250,CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004.0,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5.76,1
7233,CA-2018-153843,13/03/2018,15/03/2018,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824.0,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,13.56,1
291,CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,9.248,1
3261,CA-2015-151554,14/11/2015,15/11/2015,First Class,CM-11815,Candace McMahon,Corporate,United States,Pasadena,Texas,77506.0,Central,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,10.368,1
4947,CA-2017-151372,05/09/2017,06/09/2017,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278.0,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2.18,1
1600,CA-2018-158876,19/11/2018,21/11/2018,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007.0,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,49.568,1
3152,CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994,899.997,1
6761,CA-2018-100636,26/06/2018,30/06/2018,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,136.47,1
1896,CA-2016-109197,31/12/2016,04/01/2017,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801.0,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,243.992,1
6450,CA-2016-156510,25/09/2016,29/09/2016,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Meriden,Connecticut,6450.0,East,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",10.76,5.38,1
8789,CA-2018-126914,15/06/2018,19/06/2018,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110.0,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.352,349.176,1
8903,CA-2017-150483,31/05/2017,04/06/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,95.5395,1
6305,CA-2018-107552,05/05/2018,05/05/2018,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,3.34,1
2444,CA-2017-146934,22/05/2017,27/05/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055.0,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,47.55,1
5559,US-2016-114741,06/12/2016,10/12/2016,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,3.24,1
2117,CA-2016-159786,12/10/2016,17/10/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609.0,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",209.67,104.835,1
6224,CA-2018-140627,23/12/2018,27/12/2018,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37075.0,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,12.264,6.132,1
6905,CA-2018-111220,02/09/2018,08/09/2018,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",235.92,117.96,1
4499,CA-2015-103401,21/11/2015,26/11/2015,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,6.48,1
3528,CA-2018-148922,10/12/2018,15/12/2018,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,45.84,22.92,1
1673,CA-2018-111647,03/07/2018,07/07/2018,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Plano,Texas,75023.0,Central,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,167.968,83.984,1
1610,US-2017-115819,19/04/2017,24/04/2017,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.336,4.668,1
3190,US-2018-146416,20/10/2018,22/10/2018,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695.0,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,10.464,1
5136,CA-2017-151323,23/10/2017,28/10/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103.0,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,8.525,1
9418,CA-2015-148285,27/10/2015,01/11/2015,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Fayetteville,North Carolina,28314.0,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,10.368,5.184,1
1647,CA-2016-105221,01/11/2016,03/11/2016,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,17.68,1
6098,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784,5.892,1
4399,US-2015-138758,07/07/2015,11/07/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,34.504,1
